inst,block,domain,repair,PLL
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,dfi_clk,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0/hbm_ctrl_ip_u0/sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0/hbm_ctrl_ip_u0/sdram_sys_top_inst_1__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0/hbm_ctrl_ip_u0/sdram_sys_top_inst_2__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0/hbm_ctrl_ip_u0/sdram_sys_top_inst_3__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0/hbm_ctrl_ip_u0/sdram_sys_top_inst_4__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0/hbm_ctrl_ip_u0/sdram_sys_top_inst_5__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0/hbm_ctrl_ip_u0/sdram_sys_top_inst_6__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u0/hbm_ctrl_ip_u0/sdram_sys_top_inst_7__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1/hbm_ctrl_ip_u0/sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1/hbm_ctrl_ip_u0/sdram_sys_top_inst_1__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1/hbm_ctrl_ip_u0/sdram_sys_top_inst_2__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1/hbm_ctrl_ip_u0/sdram_sys_top_inst_3__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1/hbm_ctrl_ip_u0/sdram_sys_top_inst_4__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1/hbm_ctrl_ip_u0/sdram_sys_top_inst_5__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1/hbm_ctrl_ip_u0/sdram_sys_top_inst_6__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1/hbm_ctrl_ip_u0/sdram_sys_top_inst_7__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2/hbm_ctrl_ip_u0/sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2/hbm_ctrl_ip_u0/sdram_sys_top_inst_1__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2/hbm_ctrl_ip_u0/sdram_sys_top_inst_2__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2/hbm_ctrl_ip_u0/sdram_sys_top_inst_3__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2/hbm_ctrl_ip_u0/sdram_sys_top_inst_4__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2/hbm_ctrl_ip_u0/sdram_sys_top_inst_5__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2/hbm_ctrl_ip_u0/sdram_sys_top_inst_6__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u2/hbm_ctrl_ip_u0/sdram_sys_top_inst_7__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u3/hbm_ctrl_ip_u0/sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u3/hbm_ctrl_ip_u0/sdram_sys_top_inst_1__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u3/hbm_ctrl_ip_u0/sdram_sys_top_inst_2__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u3/hbm_ctrl_ip_u0/sdram_sys_top_inst_3__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u3/hbm_ctrl_ip_u0/sdram_sys_top_inst_4__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u3/hbm_ctrl_ip_u0/sdram_sys_top_inst_5__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u3/hbm_ctrl_ip_u0/sdram_sys_top_inst_6__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u3/hbm_ctrl_ip_u0/sdram_sys_top_inst_7__sdram_sys_top,nwl_sdram_sys_top,dfi_clk_ext,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck0,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck8,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck32,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck40,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck64,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck72,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck1,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck9,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck33,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck41,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck65,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck73,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck2,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck10,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck34,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck42,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck66,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck74,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck3,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck11,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck35,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck43,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck67,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck75,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck4,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck12,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck36,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck44,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck68,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck76,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck5,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck13,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck37,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck45,FALSE,
u_hcm/hbm_u0/hbm_octa_channel_u1,hbm_octa_channel_v1,ck69,FALSE,
